customer_id,customer_segment,region,account_type,state_province,contract_type,payment_method,internet_service,tech_support,num_addon_services,senior_citizen,has_partner,has_dependents,paperless_billing
C01346,Mid-Market,West,Monthly,WA,Month-to-month,Credit card,DSL,No,5,0,No,Yes,No
C01347,Mid-Market,West,Annual,OR,One year,Electronic check,Fiber optic,No,5,0,Yes,No,No
C01348,Mid-Market,East,Annual,MA,One year,Credit card,DSL,Yes,0,0,Yes,No,No
C01349,Mid-Market,East,Annual,MA,One year,Electronic check,DSL,Yes,3,0,Yes,Yes,Yes
C01350,Small Business,East,Monthly,VA,Month-to-month,Electronic check,Fiber optic,No,3,0,Yes,Yes,No
C01351,Small Business,North,Annual,IL,Two year,Electronic check,DSL,Yes,2,0,Yes,Yes,No
C01352,Small Business,South,Annual,TX,One year,Electronic check,DSL,Yes,4,0,No,No,No
C01353,Small Business,South,Annual,FL,One year,Mailed check,Fiber optic,Yes,2,0,No,No,No
C01354,Small Business,West,Annual,OR,One year,Credit card,DSL,Yes,5,0,No,Yes,No
C01355,Mid-Market,North,Annual,WI,Two year,Credit card,DSL,No,5,1,Yes,No,No
C01356,Small Business,South,Annual,GA,Two year,Credit card,Fiber optic,Yes,3,0,Yes,No,Yes
C01357,Mid-Market,South,Annual,FL,One year,Bank transfer,None,No,2,0,Yes,No,Yes
C01358,Mid-Market,North,Monthly,WI,Month-to-month,Electronic check,DSL,No,3,0,Yes,No,Yes
C01359,Mid-Market,North,Monthly,IL,Month-to-month,Electronic check,DSL,Yes,5,0,No,No,Yes
C01360,Mid-Market,South,Annual,NC,Two year,Bank transfer,Fiber optic,Yes,1,0,Yes,No,Yes
C01361,Small Business,North,Annual,WI,One year,Credit card,Fiber optic,No,5,1,No,No,Yes
C01362,Small Business,North,Monthly,MN,Month-to-month,Bank transfer,Fiber optic,No,3,1,Yes,Yes,Yes
C01363,Mid-Market,South,Monthly,FL,Month-to-month,Mailed check,DSL,No,0,0,No,Yes,Yes
C01364,Mid-Market,North,Annual,WI,Two year,Bank transfer,DSL,Yes,4,0,No,Yes,No
C01365,Small Business,East,Annual,MA,Two year,Electronic check,DSL,No,1,0,No,No,Yes
C01366,Small Business,North,Annual,MN,Two year,Electronic check,Fiber optic,No,3,1,No,Yes,Yes
C01367,Mid-Market,South,Monthly,NC,Month-to-month,Electronic check,DSL,Yes,5,0,No,No,Yes
C01368,Mid-Market,South,Annual,GA,One year,Bank transfer,DSL,No,4,1,No,Yes,Yes
C01369,Small Business,West,Annual,CA,Two year,Mailed check,DSL,No,4,1,Yes,No,No
C01370,Small Business,East,Monthly,MA,Month-to-month,Mailed check,DSL,No,0,0,Yes,Yes,Yes
C01371,Enterprise,West,Monthly,WA,Month-to-month,Electronic check,DSL,Yes,5,0,No,No,Yes
C01372,Small Business,South,Annual,FL,Two year,Bank transfer,Fiber optic,Yes,2,1,Yes,No,Yes
C01373,Enterprise,South,Monthly,GA,Month-to-month,Credit card,DSL,Yes,0,0,No,No,Yes
C01374,Small Business,South,Annual,NC,One year,Bank transfer,None,No,5,0,Yes,No,No
C01375,Mid-Market,West,Annual,OR,One year,Credit card,DSL,Yes,1,0,No,No,No
C01376,Small Business,West,Annual,OR,One year,Electronic check,Fiber optic,Yes,1,0,Yes,No,No
C01377,Small Business,West,Monthly,OR,Month-to-month,Electronic check,None,No,0,0,No,No,Yes
C01378,Enterprise,West,Annual,OR,One year,Mailed check,Fiber optic,Yes,3,1,Yes,No,No
C01379,Small Business,East,Monthly,VA,Month-to-month,Credit card,Fiber optic,No,5,0,Yes,No,No
C01380,Enterprise,East,Annual,NY,Two year,Credit card,Fiber optic,Yes,3,0,No,No,No
C01381,Small Business,West,Monthly,WA,Month-to-month,Credit card,Fiber optic,No,5,0,Yes,No,Yes
C01382,Enterprise,South,Annual,TX,One year,Credit card,Fiber optic,Yes,5,1,Yes,No,Yes
C01383,Enterprise,South,Annual,TX,One year,Mailed check,DSL,No,5,0,No,No,Yes
C01384,Mid-Market,West,Monthly,WA,Month-to-month,Electronic check,None,No,0,0,No,No,Yes
C01385,Small Business,South,Monthly,TX,Month-to-month,Electronic check,Fiber optic,Yes,1,0,Yes,Yes,No
C01386,Mid-Market,North,Annual,IL,One year,Bank transfer,DSL,Yes,1,1,No,Yes,Yes
C01387,Mid-Market,East,Monthly,VA,Month-to-month,Credit card,DSL,Yes,3,0,Yes,No,Yes
C01388,Enterprise,South,Monthly,NC,Month-to-month,Electronic check,DSL,No,5,0,Yes,No,No
C01389,Small Business,West,Monthly,CA,Month-to-month,Electronic check,Fiber optic,Yes,1,0,No,No,Yes
C01390,Small Business,West,Annual,OR,Two year,Electronic check,Fiber optic,Yes,3,0,Yes,No,No
C01391,Small Business,South,Annual,GA,One year,Electronic check,DSL,Yes,1,0,Yes,No,No
C01392,Mid-Market,East,Monthly,PA,Month-to-month,Electronic check,DSL,No,3,0,Yes,No,No
C01393,Enterprise,West,Annual,WA,Two year,Electronic check,DSL,No,4,0,No,No,No
C01394,Small Business,East,Monthly,MA,Month-to-month,Bank transfer,Fiber optic,Yes,2,0,No,Yes,Yes
C01395,Mid-Market,North,Monthly,MI,Month-to-month,Bank transfer,DSL,No,0,0,Yes,No,Yes
C01396,Enterprise,East,Monthly,VA,Month-to-month,Mailed check,DSL,No,2,0,No,No,No
C01397,Small Business,East,Monthly,NY,Month-to-month,Credit card,DSL,No,4,0,No,Yes,Yes
C01398,Small Business,East,Monthly,VA,Month-to-month,Electronic check,DSL,No,5,0,Yes,No,Yes
C01399,Mid-Market,North,Annual,IL,One year,Mailed check,DSL,Yes,3,1,No,No,Yes
C01400,Mid-Market,South,Monthly,NC,Month-to-month,Bank transfer,DSL,No,4,0,Yes,Yes,Yes
C01401,Small Business,West,Annual,WA,One year,Credit card,DSL,No,2,0,Yes,No,Yes
C01402,Enterprise,North,Monthly,WI,Month-to-month,Electronic check,DSL,No,5,1,Yes,No,Yes
C01403,Mid-Market,South,Monthly,FL,Month-to-month,Electronic check,DSL,Yes,5,0,Yes,No,Yes
C01404,Enterprise,South,Monthly,TX,Month-to-month,Credit card,Fiber optic,Yes,5,0,No,Yes,No
C01405,Enterprise,North,Annual,MI,One year,Credit card,DSL,No,5,0,No,Yes,Yes
C01406,Enterprise,North,Annual,MI,One year,Electronic check,DSL,Yes,3,1,No,No,Yes
C01407,Mid-Market,South,Monthly,GA,Month-to-month,Mailed check,DSL,No,5,0,Yes,Yes,Yes
C01408,Small Business,West,Monthly,OR,Month-to-month,Credit card,Fiber optic,Yes,3,0,Yes,No,Yes
C01409,Mid-Market,North,Monthly,MN,Month-to-month,Credit card,DSL,No,3,0,Yes,No,Yes
C01410,Small Business,South,Annual,GA,Two year,Electronic check,DSL,Yes,3,1,Yes,No,Yes
C01411,Mid-Market,North,Monthly,IL,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,No,No,No
C01412,Small Business,East,Annual,VA,One year,Bank transfer,Fiber optic,Yes,5,0,No,No,Yes
C01413,Mid-Market,South,Monthly,FL,Month-to-month,Electronic check,Fiber optic,No,2,0,No,Yes,No
C01414,Small Business,West,Monthly,AZ,Month-to-month,Credit card,None,No,3,0,No,Yes,Yes
C01415,Small Business,East,Annual,PA,One year,Bank transfer,DSL,No,5,0,Yes,No,Yes
C01416,Small Business,West,Monthly,CA,Month-to-month,Bank transfer,DSL,No,0,0,Yes,No,Yes
C01417,Mid-Market,East,Monthly,PA,Month-to-month,Electronic check,Fiber optic,No,1,0,Yes,Yes,No
C01418,Mid-Market,South,Annual,TX,Two year,Mailed check,DSL,No,5,0,No,No,Yes
C01419,Small Business,West,Monthly,AZ,Month-to-month,Credit card,DSL,No,2,0,Yes,Yes,Yes
C01420,Enterprise,South,Monthly,GA,Month-to-month,Electronic check,None,No,3,1,Yes,No,Yes
C01421,Enterprise,West,Monthly,OR,Month-to-month,Electronic check,Fiber optic,No,3,1,No,No,Yes
C01422,Small Business,West,Monthly,WA,Month-to-month,Electronic check,Fiber optic,Yes,5,0,Yes,No,No
C01423,Mid-Market,East,Annual,PA,One year,Electronic check,DSL,No,3,1,No,No,No
C01424,Small Business,East,Monthly,NY,Month-to-month,Credit card,Fiber optic,Yes,2,1,Yes,Yes,Yes
C01425,Small Business,South,Annual,NC,Two year,Bank transfer,DSL,Yes,0,0,No,No,Yes
C01426,Mid-Market,West,Annual,WA,One year,Electronic check,DSL,No,2,0,Yes,No,Yes
C01427,Small Business,East,Annual,NY,Two year,Mailed check,Fiber optic,No,3,0,No,No,No
C01428,Enterprise,West,Annual,WA,Two year,Electronic check,Fiber optic,Yes,4,0,No,Yes,Yes
C01429,Enterprise,South,Annual,TX,Two year,Credit card,DSL,Yes,4,0,Yes,No,Yes
C01430,Enterprise,West,Annual,CA,One year,Mailed check,DSL,No,4,1,No,No,No
C01431,Mid-Market,South,Monthly,FL,Month-to-month,Bank transfer,DSL,Yes,2,0,No,Yes,No
C01432,Mid-Market,North,Monthly,WI,Month-to-month,Bank transfer,Fiber optic,Yes,0,1,No,Yes,Yes
C01433,Enterprise,North,Annual,IL,One year,Bank transfer,DSL,No,1,0,No,Yes,Yes
C01434,Small Business,East,Monthly,NY,Month-to-month,Electronic check,Fiber optic,No,2,0,No,No,No
C01435,Small Business,South,Annual,FL,One year,Electronic check,DSL,No,5,1,Yes,Yes,No
C01436,Mid-Market,North,Monthly,MN,Month-to-month,Credit card,DSL,No,4,0,Yes,No,Yes
C01437,Small Business,South,Annual,GA,Two year,Electronic check,Fiber optic,Yes,5,0,Yes,No,Yes
C01438,Small Business,East,Monthly,PA,Month-to-month,Credit card,DSL,Yes,5,0,No,No,Yes
C01439,Small Business,South,Annual,TX,Two year,Electronic check,DSL,No,0,0,No,Yes,Yes
C01440,Mid-Market,West,Monthly,WA,Month-to-month,Mailed check,Fiber optic,No,0,0,No,No,Yes
C01441,Small Business,West,Monthly,WA,Month-to-month,Mailed check,DSL,Yes,3,0,Yes,Yes,No
C01442,Small Business,East,Annual,MA,Two year,Bank transfer,None,Yes,1,0,No,Yes,Yes
C01443,Small Business,West,Annual,CA,Two year,Bank transfer,DSL,Yes,5,0,No,No,Yes
C01444,Small Business,South,Annual,FL,One year,Electronic check,Fiber optic,Yes,2,0,Yes,No,No
C01445,Enterprise,North,Annual,WI,Two year,Electronic check,DSL,Yes,0,0,No,No,Yes
C01446,Small Business,North,Monthly,MN,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,Yes,No,Yes
C01447,Mid-Market,West,Annual,CA,Two year,Bank transfer,DSL,No,2,0,No,No,No
C01448,Mid-Market,West,Monthly,OR,Month-to-month,Credit card,DSL,Yes,0,0,Yes,Yes,Yes
C01449,Small Business,East,Annual,PA,One year,Credit card,Fiber optic,No,1,1,No,No,No
C01450,Enterprise,North,Monthly,MI,Month-to-month,Credit card,Fiber optic,No,3,1,Yes,No,Yes
C01451,Mid-Market,South,Monthly,GA,Month-to-month,Electronic check,None,No,5,0,Yes,No,Yes
C01452,Mid-Market,North,Annual,IL,One year,Electronic check,Fiber optic,No,3,0,No,Yes,Yes
C01453,Small Business,North,Annual,MI,One year,Credit card,DSL,Yes,0,0,No,No,Yes
C01454,Small Business,North,Monthly,MI,Month-to-month,Credit card,DSL,Yes,2,0,Yes,Yes,Yes
C01455,Enterprise,East,Annual,VA,Two year,Mailed check,DSL,No,4,0,Yes,Yes,Yes
C01456,Mid-Market,North,Annual,WI,One year,Credit card,Fiber optic,Yes,2,1,No,No,Yes
C01457,Enterprise,West,Monthly,WA,Month-to-month,Bank transfer,Fiber optic,Yes,3,0,No,No,Yes
C01458,Enterprise,South,Annual,FL,One year,Bank transfer,Fiber optic,Yes,5,1,Yes,No,No
C01459,Small Business,South,Monthly,TX,Month-to-month,Electronic check,DSL,No,0,0,Yes,No,Yes
C01460,Mid-Market,East,Monthly,NY,Month-to-month,Bank transfer,None,Yes,2,0,Yes,Yes,Yes
C01461,Small Business,West,Annual,CA,One year,Credit card,DSL,No,3,0,No,No,Yes
C01462,Mid-Market,South,Monthly,TX,Month-to-month,Credit card,Fiber optic,Yes,4,0,No,Yes,Yes
C01463,Small Business,North,Monthly,WI,Month-to-month,Electronic check,Fiber optic,No,5,0,No,No,Yes
C01464,Small Business,North,Annual,IL,One year,Mailed check,Fiber optic,Yes,1,0,Yes,Yes,Yes
C01465,Mid-Market,West,Monthly,CA,Month-to-month,Mailed check,None,No,2,0,No,No,No
C01466,Mid-Market,North,Annual,MN,Two year,Electronic check,Fiber optic,No,4,1,Yes,No,Yes
C01467,Mid-Market,East,Annual,PA,One year,Electronic check,Fiber optic,Yes,5,0,No,Yes,Yes
C01468,Small Business,South,Monthly,GA,Month-to-month,Electronic check,DSL,Yes,4,1,Yes,No,No
C01469,Small Business,West,Annual,OR,One year,Bank transfer,DSL,No,4,0,Yes,No,Yes
C01470,Enterprise,North,Monthly,WI,Month-to-month,Credit card,Fiber optic,No,1,0,Yes,Yes,Yes
C01471,Small Business,West,Annual,AZ,One year,Electronic check,DSL,Yes,2,0,Yes,No,No
C01472,Small Business,East,Monthly,PA,Month-to-month,Bank transfer,Fiber optic,Yes,3,0,Yes,Yes,No
C01473,Mid-Market,South,Annual,NC,Two year,Credit card,Fiber optic,Yes,1,0,No,No,Yes
C01474,Small Business,North,Monthly,WI,Month-to-month,Credit card,Fiber optic,Yes,4,0,No,No,Yes
C01475,Mid-Market,West,Annual,CA,One year,Credit card,Fiber optic,Yes,3,0,No,No,Yes
C01476,Small Business,South,Monthly,FL,Month-to-month,Credit card,None,Yes,2,1,No,No,Yes
C01477,Enterprise,South,Monthly,NC,Month-to-month,Credit card,DSL,Yes,2,0,Yes,No,Yes
C01478,Enterprise,South,Monthly,NC,Month-to-month,Electronic check,DSL,No,4,0,No,No,No
C01479,Enterprise,North,Annual,MI,One year,Credit card,Fiber optic,No,2,0,Yes,No,No
C01480,Mid-Market,South,Annual,TX,Two year,Mailed check,DSL,No,1,0,Yes,No,No
C01481,Small Business,North,Monthly,WI,Month-to-month,Credit card,None,No,2,0,Yes,No,Yes
C01482,Mid-Market,North,Monthly,IL,Month-to-month,Mailed check,Fiber optic,No,2,0,Yes,Yes,Yes
C01483,Enterprise,South,Monthly,TX,Month-to-month,Credit card,None,Yes,3,1,No,Yes,Yes
C01484,Mid-Market,North,Monthly,IL,Month-to-month,Bank transfer,DSL,No,5,1,Yes,No,Yes
C01485,Mid-Market,South,Annual,GA,Two year,Electronic check,DSL,Yes,2,0,Yes,No,Yes
C01486,Mid-Market,West,Annual,AZ,Two year,Bank transfer,Fiber optic,No,1,1,No,Yes,No
C01487,Mid-Market,North,Annual,MI,Two year,Electronic check,DSL,No,5,0,Yes,No,Yes
C01488,Mid-Market,North,Monthly,WI,Month-to-month,Electronic check,DSL,No,0,0,No,Yes,Yes
C01489,Small Business,North,Monthly,MI,Month-to-month,Electronic check,None,Yes,5,0,Yes,No,Yes
C01490,Mid-Market,East,Annual,PA,One year,Electronic check,None,No,0,1,No,No,No
C01491,Mid-Market,South,Monthly,FL,Month-to-month,Mailed check,Fiber optic,Yes,2,0,No,No,Yes
C01492,Small Business,South,Annual,NC,One year,Mailed check,None,Yes,5,0,Yes,No,No
C01493,Enterprise,North,Monthly,MI,Month-to-month,Bank transfer,DSL,Yes,0,0,No,No,No
C01494,Mid-Market,South,Monthly,NC,Month-to-month,Electronic check,DSL,Yes,0,0,Yes,Yes,Yes
C01495,Small Business,South,Annual,TX,Two year,Mailed check,Fiber optic,No,3,1,Yes,No,Yes
C01496,Enterprise,South,Monthly,NC,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,No,Yes,Yes
C01497,Mid-Market,East,Annual,MA,Two year,Electronic check,Fiber optic,Yes,0,0,No,No,Yes
C01498,Mid-Market,West,Monthly,CA,Month-to-month,Credit card,Fiber optic,No,4,0,Yes,No,Yes
C01499,Small Business,South,Monthly,FL,Month-to-month,Bank transfer,None,No,5,0,Yes,Yes,Yes
C01500,Enterprise,West,Monthly,CA,Month-to-month,Electronic check,Fiber optic,Yes,4,1,Yes,Yes,No
C01501,Small Business,East,Monthly,MA,Month-to-month,Credit card,DSL,No,5,1,No,No,No
C01502,Mid-Market,South,Annual,NC,One year,Bank transfer,DSL,No,3,0,No,No,Yes
C01503,Small Business,North,Monthly,MI,Month-to-month,Electronic check,DSL,No,3,0,Yes,Yes,Yes
C01504,Mid-Market,South,Annual,FL,One year,Credit card,Fiber optic,No,5,1,No,No,Yes
C01505,Mid-Market,East,Annual,MA,Two year,Credit card,DSL,No,3,1,Yes,No,Yes
C01506,Mid-Market,North,Monthly,WI,Month-to-month,Bank transfer,DSL,Yes,0,0,No,No,No
C01507,Mid-Market,West,Monthly,WA,Month-to-month,Mailed check,DSL,No,1,0,No,No,Yes
C01508,Enterprise,South,Monthly,TX,Month-to-month,Bank transfer,Fiber optic,Yes,3,0,No,Yes,No
C01509,Mid-Market,West,Annual,AZ,One year,Bank transfer,DSL,No,5,0,Yes,No,Yes
C01510,Small Business,East,Annual,NY,One year,Credit card,Fiber optic,Yes,3,0,Yes,Yes,No
C01511,Enterprise,South,Monthly,TX,Month-to-month,Credit card,DSL,Yes,2,0,Yes,No,Yes
C01512,Mid-Market,North,Annual,MN,One year,Credit card,Fiber optic,No,1,0,No,Yes,Yes
C01513,Enterprise,East,Monthly,MA,Month-to-month,Electronic check,Fiber optic,No,4,0,No,No,No
C01514,Enterprise,South,Monthly,FL,Month-to-month,Bank transfer,DSL,Yes,5,1,Yes,No,Yes
C01515,Enterprise,North,Monthly,MI,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,Yes,No,Yes
C01516,Mid-Market,West,Annual,WA,Two year,Credit card,None,Yes,3,0,Yes,Yes,No
C01517,Mid-Market,South,Monthly,FL,Month-to-month,Mailed check,DSL,No,2,0,No,No,Yes
C01518,Small Business,North,Monthly,WI,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,No,Yes,Yes
C01519,Mid-Market,South,Monthly,NC,Month-to-month,Credit card,Fiber optic,Yes,2,1,Yes,No,Yes
C01520,Mid-Market,South,Annual,TX,One year,Electronic check,Fiber optic,No,0,0,No,No,Yes
C01521,Mid-Market,West,Monthly,WA,Month-to-month,Electronic check,None,Yes,3,0,Yes,No,Yes
C01522,Enterprise,East,Monthly,NY,Month-to-month,Credit card,DSL,Yes,0,1,No,No,No
C01523,Small Business,North,Monthly,WI,Month-to-month,Credit card,Fiber optic,No,2,0,Yes,No,Yes
C01524,Small Business,North,Annual,IL,One year,Electronic check,DSL,Yes,5,0,Yes,No,Yes
C01525,Mid-Market,East,Monthly,NY,Month-to-month,Electronic check,Fiber optic,No,0,0,No,No,Yes
C01526,Small Business,North,Annual,IL,Two year,Electronic check,DSL,No,1,0,No,No,Yes
C01527,Small Business,South,Monthly,FL,Month-to-month,Bank transfer,DSL,Yes,4,0,Yes,No,No
C01528,Small Business,North,Monthly,IL,Month-to-month,Bank transfer,Fiber optic,No,5,0,No,No,Yes
C01529,Enterprise,North,Annual,IL,Two year,Credit card,DSL,No,5,0,No,No,Yes
C01530,Mid-Market,West,Annual,AZ,Two year,Electronic check,Fiber optic,No,0,0,Yes,No,Yes
C01531,Small Business,North,Monthly,MI,Month-to-month,Electronic check,DSL,No,1,0,No,No,No
C01532,Small Business,North,Annual,IL,Two year,Electronic check,DSL,Yes,5,0,No,No,Yes
C01533,Mid-Market,West,Annual,AZ,One year,Credit card,None,Yes,3,0,Yes,Yes,Yes
C01534,Small Business,North,Monthly,WI,Month-to-month,Electronic check,DSL,No,5,0,No,Yes,No
C01535,Mid-Market,West,Annual,AZ,Two year,Electronic check,None,Yes,0,1,No,Yes,Yes
C01536,Mid-Market,North,Annual,IL,One year,Mailed check,Fiber optic,Yes,0,1,Yes,No,Yes
C01537,Small Business,North,Monthly,IL,Month-to-month,Credit card,DSL,No,1,0,No,No,No
C01538,Mid-Market,North,Annual,IL,One year,Bank transfer,Fiber optic,Yes,0,0,Yes,Yes,No
C01539,Small Business,East,Monthly,PA,Month-to-month,Electronic check,DSL,No,5,0,No,No,Yes
C01540,Small Business,East,Monthly,VA,Month-to-month,Electronic check,Fiber optic,No,4,0,No,No,No
C01541,Enterprise,South,Annual,NC,Two year,Mailed check,None,No,2,0,Yes,No,Yes
C01542,Mid-Market,North,Annual,MN,One year,Credit card,None,Yes,0,0,No,Yes,No
C01543,Enterprise,North,Annual,IL,One year,Bank transfer,Fiber optic,Yes,0,0,Yes,No,Yes
C01544,Small Business,East,Annual,VA,One year,Mailed check,DSL,No,1,0,No,No,Yes
C01545,Small Business,North,Annual,IL,One year,Credit card,DSL,Yes,4,0,No,No,Yes
C01546,Mid-Market,East,Monthly,PA,Month-to-month,Electronic check,Fiber optic,No,4,1,Yes,Yes,No
C01547,Mid-Market,East,Annual,NY,Two year,Credit card,DSL,No,3,0,No,Yes,No
C01548,Enterprise,West,Annual,WA,One year,Electronic check,DSL,Yes,5,0,Yes,No,Yes
C01549,Small Business,South,Annual,GA,One year,Electronic check,DSL,Yes,5,0,No,No,Yes
C01550,Enterprise,North,Monthly,MN,Month-to-month,Electronic check,Fiber optic,No,4,0,No,Yes,Yes
C01551,Enterprise,South,Monthly,GA,Month-to-month,Mailed check,None,Yes,0,0,No,No,Yes
C01552,Mid-Market,West,Monthly,OR,Month-to-month,Bank transfer,Fiber optic,No,5,0,Yes,Yes,No
C01553,Small Business,East,Monthly,VA,Month-to-month,Electronic check,DSL,No,5,0,No,No,Yes
C01554,Mid-Market,East,Monthly,PA,Month-to-month,Electronic check,Fiber optic,Yes,3,0,No,No,No
C01555,Small Business,South,Annual,GA,One year,Bank transfer,Fiber optic,No,3,0,No,Yes,No
C01556,Mid-Market,North,Annual,MI,Two year,Mailed check,Fiber optic,Yes,4,0,No,Yes,Yes
C01557,Mid-Market,West,Monthly,OR,Month-to-month,Electronic check,Fiber optic,Yes,3,0,No,No,Yes
C01558,Enterprise,West,Monthly,CA,Month-to-month,Electronic check,DSL,No,2,1,Yes,No,No
C01559,Mid-Market,West,Annual,AZ,One year,Bank transfer,DSL,No,4,0,Yes,Yes,No
C01560,Mid-Market,West,Monthly,CA,Month-to-month,Mailed check,DSL,No,4,0,No,No,No
C01561,Mid-Market,South,Annual,FL,Two year,Mailed check,DSL,No,0,0,Yes,Yes,Yes
C01562,Mid-Market,South,Monthly,FL,Month-to-month,Electronic check,Fiber optic,No,4,0,No,No,Yes
C01563,Enterprise,North,Monthly,MI,Month-to-month,Electronic check,Fiber optic,No,1,0,No,No,No
C01564,Small Business,West,Monthly,WA,Month-to-month,Credit card,DSL,Yes,3,0,No,No,Yes
C01565,Enterprise,East,Annual,VA,Two year,Electronic check,DSL,Yes,0,0,No,No,No
C01566,Enterprise,South,Monthly,GA,Month-to-month,Mailed check,DSL,Yes,5,0,No,No,No
C01567,Enterprise,West,Annual,CA,One year,Electronic check,Fiber optic,No,4,1,No,Yes,Yes
C01568,Mid-Market,East,Monthly,MA,Month-to-month,Bank transfer,DSL,No,2,0,No,No,Yes
C01569,Enterprise,West,Monthly,WA,Month-to-month,Mailed check,Fiber optic,No,3,1,Yes,Yes,Yes
C01570,Small Business,West,Annual,AZ,Two year,Mailed check,DSL,No,3,1,Yes,No,No
C01571,Mid-Market,North,Monthly,WI,Month-to-month,Bank transfer,Fiber optic,No,0,1,Yes,No,Yes
C01572,Small Business,South,Monthly,TX,Month-to-month,Mailed check,DSL,No,3,0,No,Yes,Yes
C01573,Small Business,East,Annual,PA,One year,Electronic check,Fiber optic,Yes,4,1,Yes,No,No
C01574,Small Business,West,Annual,CA,Two year,Credit card,DSL,No,1,0,No,No,No
C01575,Small Business,North,Monthly,WI,Month-to-month,Electronic check,Fiber optic,No,2,1,No,No,Yes
C01576,Small Business,South,Monthly,NC,Month-to-month,Mailed check,DSL,Yes,1,0,Yes,No,No
C01577,Enterprise,East,Annual,PA,Two year,Mailed check,Fiber optic,Yes,0,0,No,No,Yes
C01578,Small Business,West,Annual,WA,One year,Electronic check,DSL,Yes,5,0,Yes,Yes,No
C01579,Mid-Market,North,Annual,WI,Two year,Electronic check,Fiber optic,No,3,0,No,No,No
C01580,Small Business,East,Annual,MA,One year,Credit card,Fiber optic,No,2,0,Yes,No,Yes
C01581,Mid-Market,South,Annual,TX,One year,Electronic check,DSL,No,2,0,Yes,Yes,Yes
C01582,Mid-Market,North,Monthly,WI,Month-to-month,Bank transfer,Fiber optic,No,4,0,Yes,No,Yes
C01583,Small Business,East,Monthly,MA,Month-to-month,Electronic check,Fiber optic,Yes,0,0,No,No,No
C01584,Mid-Market,South,Annual,GA,One year,Bank transfer,DSL,Yes,3,0,Yes,No,Yes
C01585,Enterprise,East,Annual,VA,One year,Credit card,DSL,No,1,0,No,Yes,Yes
C01586,Enterprise,South,Annual,FL,Two year,Credit card,DSL,No,5,0,No,No,No
C01587,Small Business,West,Annual,CA,One year,Electronic check,Fiber optic,No,4,0,Yes,No,Yes
C01588,Mid-Market,North,Monthly,MN,Month-to-month,Mailed check,DSL,Yes,4,0,Yes,Yes,No
C01589,Mid-Market,West,Monthly,OR,Month-to-month,Credit card,DSL,Yes,0,0,Yes,No,No
C01590,Small Business,North,Annual,WI,One year,Credit card,Fiber optic,Yes,0,0,No,Yes,Yes
C01591,Enterprise,East,Monthly,MA,Month-to-month,Credit card,DSL,Yes,2,0,No,No,Yes
C01592,Small Business,South,Annual,GA,One year,Mailed check,Fiber optic,Yes,2,1,Yes,No,No
C01593,Enterprise,South,Annual,TX,One year,Bank transfer,None,No,4,0,No,Yes,No
C01594,Small Business,North,Monthly,MN,Month-to-month,Bank transfer,DSL,No,4,0,No,No,Yes
C01595,Small Business,East,Annual,MA,One year,Credit card,DSL,Yes,2,0,No,No,No
C01596,Enterprise,North,Annual,MI,One year,Mailed check,DSL,Yes,0,1,Yes,No,Yes
C01597,Enterprise,East,Annual,NY,Two year,Electronic check,Fiber optic,Yes,1,0,Yes,Yes,Yes
C01598,Enterprise,East,Monthly,PA,Month-to-month,Bank transfer,Fiber optic,No,3,0,Yes,No,No
C01599,Enterprise,West,Annual,CA,One year,Credit card,DSL,No,1,0,No,Yes,Yes
C01600,Small Business,East,Monthly,PA,Month-to-month,Credit card,DSL,Yes,1,0,No,No,Yes
C01601,Small Business,South,Annual,GA,One year,Mailed check,DSL,No,1,0,Yes,No,Yes
C01602,Small Business,East,Monthly,PA,Month-to-month,Mailed check,Fiber optic,Yes,0,1,Yes,Yes,Yes
C01603,Mid-Market,West,Annual,AZ,Two year,Credit card,DSL,Yes,3,1,No,Yes,Yes
C01604,Small Business,South,Annual,NC,Two year,Credit card,Fiber optic,No,5,0,Yes,Yes,Yes
C01605,Enterprise,North,Annual,WI,One year,Mailed check,Fiber optic,Yes,5,0,No,Yes,Yes
C01606,Small Business,West,Annual,AZ,One year,Mailed check,None,Yes,5,0,Yes,No,No
C01607,Small Business,North,Monthly,MI,Month-to-month,Bank transfer,DSL,No,3,1,Yes,No,Yes
C01608,Small Business,East,Annual,PA,One year,Electronic check,DSL,Yes,4,1,No,Yes,No
C01609,Small Business,North,Monthly,MN,Month-to-month,Electronic check,None,Yes,0,0,Yes,No,Yes
C01610,Small Business,North,Annual,MN,One year,Mailed check,Fiber optic,Yes,1,0,No,No,Yes
C01611,Mid-Market,West,Monthly,OR,Month-to-month,Bank transfer,None,Yes,4,0,Yes,Yes,No
C01612,Small Business,North,Annual,MN,One year,Bank transfer,DSL,No,5,0,Yes,No,Yes
C01613,Mid-Market,East,Monthly,PA,Month-to-month,Bank transfer,DSL,Yes,5,0,No,Yes,Yes
C01614,Enterprise,East,Annual,MA,One year,Credit card,Fiber optic,No,3,0,Yes,No,No
C01615,Mid-Market,North,Annual,WI,One year,Credit card,Fiber optic,No,0,0,No,No,No
