customer_id,subscription_id,subscription_start_date,subscription_end_date,subscription_cost,monthly_charges,num_support_calls,support_calls_per_day,referral_code,avg_monthly_transactions,avg_transactions_per_day,tenure_days,was_referred,churned
C01459,S01459,2020-12-06,2025-06-13,77,76.66,3,0.0018,REF615,25,0.8333,1650,1,1
C01460,S01460,2021-11-09,2024-10-27,52,52.08,1,0.0009,,35,1.1667,1083,0,1
C01461,S01461,2023-08-11,2026-06-25,100,100.02,2,0.0019,REF166,24,0.8,1049,1,1
C01462,S01462,2023-12-27,2027-06-20,103,103.37,1,0.0008,REF764,34,1.1333,1271,1,1
C01463,S01463,2020-03-19,2020-07-29,113,112.78,2,0.0152,,5,0.1667,132,0,1
C01464,S01464,2021-06-17,,65,65.46,2,0.004,,27,0.9,497,0,0
C01465,S01465,2022-02-20,2026-02-01,47,46.53,2,0.0014,,26,0.8667,1442,0,1
C01466,S01466,2020-11-19,2024-01-12,110,109.88,2,0.0017,,29,0.9667,1149,0,1
C01467,S01467,2021-06-13,2023-06-20,123,123.02,1,0.0014,,31,1.0333,737,0,1
C01468,S01468,2020-07-11,,101,100.96,3,0.0035,REF512,18,0.6,865,1,0
C01469,S01469,2021-11-26,,61,60.73,0,0.0,,15,0.5,1138,0,0
C01470,S01470,2023-08-18,2026-02-01,67,66.86,6,0.0067,,34,1.1333,898,0,1
C01471,S01471,2023-10-24,,86,86.35,1,0.0012,,12,0.4,855,0,0
C01472,S01472,2020-01-23,,88,87.55,3,0.0029,,15,0.5,1019,0,0
C01473,S01473,2022-08-13,2024-02-13,105,104.81,1,0.0018,,21,0.7,549,0,1
C01474,S01474,2023-09-23,2026-08-10,78,77.92,2,0.0019,,11,0.3667,1052,0,1
C01475,S01475,2023-02-26,,98,97.93,0,0.0,REF955,35,1.1667,1264,1,0
C01476,S01476,2020-04-02,2023-10-19,54,54.45,2,0.0015,,15,0.5,1295,0,1
C01477,S01477,2021-08-07,2024-09-19,85,84.69,3,0.0026,,25,0.8333,1139,0,1
C01478,S01478,2023-02-02,2025-05-29,70,69.5,5,0.0059,,37,1.2333,847,0,1
C01479,S01479,2024-01-09,,64,63.53,2,0.0017,,33,1.1,1199,0,0
C01480,S01480,2021-03-16,,75,75.24,0,0.0,,43,1.4333,1317,0,0
C01481,S01481,2021-02-28,2022-10-20,63,63.42,3,0.005,,23,0.7667,599,0,1
C01482,S01482,2021-01-09,2023-07-03,111,111.12,2,0.0022,,17,0.5667,905,0,1
C01483,S01483,2023-09-04,,54,53.76,1,0.0008,REF174,47,1.5667,1239,1,0
C01484,S01484,2020-09-26,,103,102.91,0,0.0,REF881,32,1.0667,1213,1,0
C01485,S01485,2021-07-03,,85,84.77,5,0.0054,,29,0.9667,923,0,0
C01486,S01486,2020-07-20,,112,111.66,0,0.0,,44,1.4667,517,0,0
C01487,S01487,2023-11-10,2028-05-10,90,89.61,1,0.0006,,21,0.7,1643,0,1
C01488,S01488,2020-04-09,2023-01-06,40,40.32,0,0.0,,37,1.2333,1002,0,1
C01489,S01489,2022-01-30,,67,67.42,0,0.0,,21,0.7,1001,0,0
C01490,S01490,2020-08-20,,47,47.42,1,0.0011,,31,1.0333,874,0,0
C01491,S01491,2021-09-02,2025-06-15,103,103.29,3,0.0022,,23,0.7667,1382,0,1
C01492,S01492,2022-06-01,2024-01-07,44,43.98,1,0.0017,,17,0.5667,585,0,1
C01493,S01493,2022-11-13,2027-06-30,63,63.01,2,0.0012,,37,1.2333,1690,0,1
C01494,S01494,2022-05-04,2022-10-19,82,81.89,2,0.0119,,14,0.4667,168,0,1
C01495,S01495,2021-10-03,,98,97.83,1,0.0123,,27,0.9,81,0,0
C01496,S01496,2021-02-25,2023-09-30,86,85.61,0,0.0,REF470,41,1.3667,947,1,1
C01497,S01497,2023-04-19,,116,116.5,1,0.0006,,19,0.6333,1555,0,0
C01498,S01498,2022-10-16,2022-12-31,87,86.88,1,0.0132,REF538,34,1.1333,76,1,1
C01499,S01499,2022-10-04,,88,88.23,5,0.004,,36,1.2,1241,0,0
C01500,S01500,2023-02-28,2025-03-07,120,120.34,2,0.0027,REF727,35,1.1667,738,1,1
C01501,S01501,2020-11-26,2021-03-03,87,86.9,0,0.0,,16,0.5333,97,0,1
C01502,S01502,2024-01-10,2025-12-14,81,80.97,3,0.0043,REF659,38,1.2667,704,1,1
C01503,S01503,2023-10-11,2027-01-08,81,80.92,0,0.0,,25,0.8333,1185,0,1
C01504,S01504,2021-10-21,2024-12-26,111,111.41,0,0.0,,28,0.9333,1162,0,1
C01505,S01505,2020-11-01,,72,71.99,2,0.0013,,38,1.2667,1536,0,0
C01506,S01506,2021-07-15,,61,61.15,0,0.0,,33,1.1,1778,0,0
C01507,S01507,2021-08-06,,67,66.82,2,0.013,,42,1.4,154,0,0
C01508,S01508,2023-12-30,2028-03-30,94,94.33,3,0.0019,REF891,40,1.3333,1552,1,1
C01509,S01509,2021-03-09,,86,85.53,3,0.0395,,34,1.1333,76,0,0
C01510,S01510,2023-11-14,,64,63.65,2,0.0011,,33,1.1,1756,0,0
C01511,S01511,2020-12-12,,79,78.56,2,0.0014,,22,0.7333,1406,0,0
C01512,S01512,2023-10-22,,82,82.06,2,0.0012,REF847,40,1.3333,1714,1,0
C01513,S01513,2023-10-27,2024-04-21,74,74.13,3,0.0169,REF299,36,1.2,177,1,1
C01514,S01514,2022-07-02,2023-01-06,85,84.9,0,0.0,,44,1.4667,188,0,1
C01515,S01515,2020-06-10,2025-04-19,84,84.4,0,0.0,,53,1.7667,1774,0,1
C01516,S01516,2022-07-15,,80,79.9,0,0.0,REF346,29,0.9667,550,1,0
C01517,S01517,2023-09-29,,68,68.37,2,0.0028,REF888,27,0.9,723,1,0
C01518,S01518,2023-10-23,2025-05-21,101,101.18,2,0.0035,REF828,22,0.7333,576,1,1
C01519,S01519,2021-11-17,2022-10-15,117,117.12,4,0.012,,17,0.5667,332,0,1
C01520,S01520,2021-12-20,2022-06-21,76,75.95,2,0.0109,,47,1.5667,183,0,1
C01521,S01521,2021-07-30,,59,58.74,2,0.0068,REF979,31,1.0333,295,1,0
C01522,S01522,2020-11-16,,96,95.66,2,0.0013,,55,1.8333,1533,0,0
C01523,S01523,2022-09-07,2022-12-22,99,98.66,1,0.0094,,19,0.6333,106,0,1
C01524,S01524,2024-01-17,2028-06-21,96,96.48,0,0.0,,22,0.7333,1617,0,1
C01525,S01525,2021-02-04,2022-04-22,79,79.48,1,0.0023,,37,1.2333,442,0,1
C01526,S01526,2023-06-17,2026-07-03,83,83.49,1,0.0009,,13,0.4333,1112,0,1
C01527,S01527,2020-05-23,2021-10-12,85,85.37,2,0.0039,,21,0.7,507,0,1
C01528,S01528,2020-03-25,2024-08-21,79,79.19,0,0.0,,29,0.9667,1610,0,1
C01529,S01529,2023-09-13,,85,84.82,1,0.0077,,40,1.3333,130,0,0
C01530,S01530,2020-06-17,2024-01-11,67,67.07,5,0.0038,REF923,25,0.8333,1303,1,1
C01531,S01531,2021-09-12,2026-04-25,74,74.3,3,0.0018,REF662,31,1.0333,1686,1,1
C01532,S01532,2023-08-16,,76,75.83,0,0.0,,35,1.1667,826,0,0
C01533,S01533,2021-06-07,2023-09-29,67,67.15,0,0.0,,41,1.3667,844,0,1
C01534,S01534,2021-03-27,,91,91.22,1,0.0031,,19,0.6333,320,0,0
C01535,S01535,2020-03-02,,26,26.03,1,0.0006,,26,0.8667,1588,0,0
C01536,S01536,2022-11-10,,78,78.12,1,0.0006,,27,0.9,1727,0,0
C01537,S01537,2021-04-25,,82,82.43,2,0.0022,,30,1.0,923,0,0
C01538,S01538,2020-06-25,,104,104.37,0,0.0,,21,0.7,1264,0,0
C01539,S01539,2021-12-13,2025-09-21,76,76.06,1,0.0007,REF965,13,0.4333,1378,1,1
C01540,S01540,2020-09-12,2022-07-20,86,86.44,2,0.003,REF762,16,0.5333,676,1,1
C01541,S01541,2023-06-27,,86,86.22,2,0.0303,,34,1.1333,66,0,0
C01542,S01542,2023-01-26,,46,45.84,0,0.0,,38,1.2667,283,0,0
C01543,S01543,2024-01-09,2028-06-16,87,87.46,0,0.0,,47,1.5667,1620,0,1
C01544,S01544,2024-01-08,,61,60.67,3,0.0021,REF897,20,0.6667,1450,1,0
C01545,S01545,2023-06-09,,89,89.44,0,0.0,,22,0.7333,225,0,0
C01546,S01546,2022-01-23,2026-01-17,131,131.44,4,0.0027,,9,0.3,1455,0,1
C01547,S01547,2020-09-12,,86,85.57,4,0.0025,,27,0.9,1596,0,0
C01548,S01548,2020-03-05,2022-12-04,108,107.54,1,0.001,,50,1.6667,1004,0,1
C01549,S01549,2020-05-17,,91,90.96,1,0.0012,,20,0.6667,845,0,0
C01550,S01550,2020-12-17,2025-11-20,88,87.59,4,0.0022,,31,1.0333,1799,0,1
C01551,S01551,2023-08-17,,35,35.07,1,0.0006,,53,1.7667,1577,0,0
C01552,S01552,2020-11-15,2022-11-17,91,90.62,1,0.0014,,20,0.6667,732,0,1
C01553,S01553,2020-05-19,,94,93.98,1,0.0011,,36,1.2,889,0,0
C01554,S01554,2023-11-03,2028-06-28,119,119.08,3,0.0018,REF534,52,1.7333,1699,1,1
C01555,S01555,2021-10-15,,102,102.08,1,0.0006,,23,0.7667,1663,0,0
C01556,S01556,2021-09-20,,99,99.08,1,0.0009,,41,1.3667,1156,0,0
C01557,S01557,2021-03-28,2024-06-28,87,86.87,1,0.0008,,16,0.5333,1188,0,1
C01558,S01558,2023-11-22,2027-07-25,83,82.69,2,0.0015,,26,0.8667,1341,0,1
C01559,S01559,2021-06-06,2022-12-20,66,66.19,2,0.0036,,23,0.7667,562,0,1
C01560,S01560,2023-07-13,2028-01-23,68,67.85,5,0.003,,36,1.2,1655,0,1
C01561,S01561,2024-01-28,2025-08-21,82,82.4,4,0.007,,29,0.9667,571,0,1
C01562,S01562,2021-11-07,2025-12-22,100,99.56,5,0.0033,REF967,28,0.9333,1506,1,1
C01563,S01563,2022-11-16,2026-12-12,86,85.74,1,0.0007,,30,1.0,1487,0,1
C01564,S01564,2020-02-07,,79,78.79,4,0.0071,,23,0.7667,562,0,0
C01565,S01565,2023-03-18,2027-03-22,80,79.61,0,0.0,,35,1.1667,1465,0,1
C01566,S01566,2023-12-30,2028-04-15,93,93.15,0,0.0,,33,1.1,1568,0,1
C01567,S01567,2020-10-19,2023-05-01,92,92.11,5,0.0054,,32,1.0667,924,0,1
C01568,S01568,2020-01-16,2022-10-11,66,65.69,1,0.001,,31,1.0333,999,0,1
C01569,S01569,2020-03-06,,96,96.38,2,0.0021,REF167,36,1.2,946,1,0
C01570,S01570,2023-07-08,2023-11-23,86,86.34,2,0.0145,,22,0.7333,138,0,1
C01571,S01571,2020-12-31,2023-09-27,85,85.43,1,0.001,,15,0.5,1000,0,1
C01572,S01572,2021-09-11,2025-01-25,80,79.51,3,0.0024,REF915,26,0.8667,1232,1,1
C01573,S01573,2021-05-19,,105,104.74,1,0.001,REF962,26,0.8667,1036,1,0
C01574,S01574,2021-03-27,,72,71.92,1,0.0011,,22,0.7333,929,0,0
C01575,S01575,2020-09-05,2023-03-26,83,82.51,4,0.0043,,23,0.7667,932,0,1
C01576,S01576,2021-09-04,2024-05-24,90,90.21,4,0.004,,29,0.9667,993,0,1
C01577,S01577,2023-10-18,,78,78.28,0,0.0,,30,1.0,1676,0,0
C01578,S01578,2021-06-19,,93,92.57,3,0.0039,,25,0.8333,776,0,0
C01579,S01579,2023-04-17,,67,66.53,1,0.0022,,21,0.7,450,0,0
C01580,S01580,2022-10-30,2023-04-19,92,91.56,4,0.0234,,23,0.7667,171,0,1
C01581,S01581,2023-04-10,,59,59.41,1,0.0006,,29,0.9667,1575,0,0
C01582,S01582,2022-05-09,2023-05-17,88,88.34,2,0.0054,,29,0.9667,373,0,1
C01583,S01583,2021-07-11,2023-09-04,125,124.75,0,0.0,,29,0.9667,785,0,1
C01584,S01584,2021-01-20,2024-10-27,85,85.49,2,0.0015,,36,1.2,1376,0,1
C01585,S01585,2021-02-24,2022-03-01,92,92.12,0,0.0,,49,1.6333,370,0,1
C01586,S01586,2022-03-02,,104,104.18,3,0.0064,REF809,39,1.3,467,1,0
C01587,S01587,2021-08-29,2024-11-06,120,119.73,0,0.0,REF949,28,0.9333,1165,1,1
C01588,S01588,2021-08-30,2024-10-25,83,82.81,1,0.0009,,33,1.1,1152,0,1
C01589,S01589,2021-07-07,2022-11-02,94,93.7,3,0.0062,,26,0.8667,483,0,1
C01590,S01590,2023-10-12,2026-07-10,100,99.55,0,0.0,REF478,23,0.7667,1002,1,1
C01591,S01591,2022-08-22,,78,77.66,1,0.0008,REF390,41,1.3667,1285,1,0
C01592,S01592,2023-08-31,2024-11-18,99,99.21,0,0.0,REF220,33,1.1,445,1,1
C01593,S01593,2023-10-24,2026-02-01,62,61.81,3,0.0036,,46,1.5333,831,0,1
C01594,S01594,2022-07-15,2024-01-14,87,86.84,3,0.0055,,19,0.6333,548,0,1
C01595,S01595,2020-05-17,,76,76.3,2,0.0012,REF275,21,0.7,1695,1,0
C01596,S01596,2023-12-19,,74,74.1,1,0.0014,,50,1.6667,727,0,0
C01597,S01597,2021-12-18,2026-03-16,118,118.34,0,0.0,,51,1.7,1549,0,1
C01598,S01598,2021-07-16,2025-11-23,80,80.22,1,0.0006,REF879,43,1.4333,1591,1,1
C01599,S01599,2021-09-12,2022-08-29,91,90.78,1,0.0028,,45,1.5,351,0,1
C01600,S01600,2020-05-11,2025-01-02,67,66.61,3,0.0018,,32,1.0667,1697,0,1
C01601,S01601,2022-09-23,,93,92.81,1,0.0069,REF158,23,0.7667,145,1,0
C01602,S01602,2020-03-12,2022-03-14,81,80.66,0,0.0,,23,0.7667,732,0,1
C01603,S01603,2022-12-17,,88,88.1,1,0.003,,35,1.1667,336,0,0
C01604,S01604,2023-06-04,2023-10-22,106,105.96,5,0.0357,,19,0.6333,140,0,1
C01605,S01605,2021-09-25,2024-07-11,81,80.81,1,0.001,,54,1.8,1020,0,1
C01606,S01606,2021-07-29,,96,96.32,2,0.0018,,20,0.6667,1105,0,0
C01607,S01607,2022-10-06,2025-09-12,66,66.42,3,0.0028,,22,0.7333,1072,0,1
C01608,S01608,2023-07-14,,87,87.34,1,0.0013,,39,1.3,786,0,0
C01609,S01609,2020-05-23,,29,29.16,0,0.0,,9,0.3,1429,0,0
C01610,S01610,2021-11-19,,69,69.11,3,0.0033,,26,0.8667,916,0,0
C01611,S01611,2021-04-29,2024-01-14,61,60.72,2,0.002,REF279,24,0.8,990,1,1
C01612,S01612,2020-01-17,2022-04-24,81,81.0,2,0.0024,,22,0.7333,828,0,1
C01613,S01613,2020-01-13,2021-03-08,72,71.8,1,0.0024,REF547,19,0.6333,420,1,1
C01614,S01614,2022-03-03,,99,98.93,2,0.0017,,39,1.3,1198,0,0
C01615,S01615,2023-02-19,2027-04-01,62,62.29,5,0.0033,,29,0.9667,1502,0,1
C01616,S01616,2022-06-10,2024-01-20,111,110.51,1,0.0017,,31,1.0333,589,0,1
C01617,S01617,2021-01-08,2023-05-24,88,88.46,0,0.0,REF423,29,0.9667,866,1,1
C01618,S01618,2021-11-08,,46,46.31,1,0.0006,,5,0.1667,1613,0,0
C01619,S01619,2023-12-19,2025-02-10,78,77.63,2,0.0048,,21,0.7,419,0,1
C01620,S01620,2023-06-11,,80,79.99,5,0.0063,,41,1.3667,792,0,0
C01621,S01621,2020-06-28,2021-12-08,73,73.48,3,0.0057,,28,0.9333,528,0,1
C01622,S01622,2022-08-24,2024-06-08,94,94.19,1,0.0015,,22,0.7333,654,0,1
C01623,S01623,2022-07-26,2024-12-01,75,75.42,4,0.0047,,15,0.5,859,0,1
C01624,S01624,2021-07-01,2026-01-21,74,74.22,2,0.0012,,28,0.9333,1665,0,1
C01625,S01625,2021-06-30,2021-09-19,68,67.8,2,0.0247,REF931,31,1.0333,81,1,1
C01626,S01626,2022-12-14,2024-10-27,86,85.7,2,0.0029,REF126,21,0.7,683,1,1
C01627,S01627,2023-11-03,2028-02-16,90,89.98,0,0.0,REF136,43,1.4333,1566,1,1
C01628,S01628,2021-04-24,2021-11-14,87,87.21,0,0.0,,22,0.7333,204,0,1
C01629,S01629,2023-10-22,2026-05-20,64,64.4,2,0.0021,,35,1.1667,941,0,1
C01630,S01630,2023-06-11,2024-05-06,68,67.78,5,0.0152,,22,0.7333,330,0,1
C01631,S01631,2020-03-19,,89,88.85,1,0.001,REF344,24,0.8,1033,1,0
C01632,S01632,2021-02-24,2024-09-18,51,51.23,5,0.0038,,38,1.2667,1302,0,1
C01633,S01633,2021-10-23,2024-12-31,92,92.42,1,0.0009,,26,0.8667,1165,0,1
C01634,S01634,2022-09-26,2025-07-30,111,111.15,2,0.0019,,20,0.6667,1038,0,1
C01635,S01635,2020-12-05,2024-08-18,43,43.03,3,0.0022,,38,1.2667,1352,0,1
C01636,S01636,2021-09-14,2024-05-31,100,99.95,1,0.001,,10,0.3333,990,0,1
C01637,S01637,2020-05-18,,84,83.87,5,0.0044,,37,1.2333,1126,0,0
C01638,S01638,2020-05-31,2020-12-19,90,89.61,2,0.0099,,30,1.0,202,0,1
C01639,S01639,2021-10-14,2022-01-19,82,82.14,1,0.0103,,47,1.5667,97,0,1
C01640,S01640,2022-08-02,,91,90.83,1,0.0029,,42,1.4,345,0,0
C01641,S01641,2021-11-09,2024-08-04,87,87.06,3,0.003,,22,0.7333,999,0,1
C01642,S01642,2021-07-28,2023-08-16,94,94.34,0,0.0,REF649,11,0.3667,749,1,1
C01643,S01643,2022-01-16,,90,90.23,1,0.0014,REF419,33,1.1,696,1,0
C01644,S01644,2022-08-09,2024-11-25,92,92.08,3,0.0036,,20,0.6667,839,0,1
C01645,S01645,2022-12-07,2027-10-23,65,65.34,2,0.0011,REF851,28,0.9333,1781,1,1
C01646,S01646,2022-03-20,2024-03-04,103,103.16,1,0.0014,,27,0.9,715,0,1
C01647,S01647,2020-05-17,2022-08-27,76,76.49,2,0.0024,,19,0.6333,832,0,1
C01648,S01648,2020-03-03,2022-09-23,101,100.55,2,0.0021,,25,0.8333,934,0,1
C01649,S01649,2021-05-29,2025-04-05,116,116.14,1,0.0007,,22,0.7333,1407,0,1
C01650,S01650,2020-11-03,,112,111.8,1,0.0007,,38,1.2667,1336,0,0
C01651,S01651,2022-03-16,2027-01-13,88,87.61,0,0.0,,14,0.4667,1764,0,1
C01652,S01652,2022-11-16,,113,113.25,3,0.0026,REF186,32,1.0667,1166,1,0
C01653,S01653,2021-01-13,2025-09-28,106,106.43,5,0.0029,,30,1.0,1719,0,1
C01654,S01654,2021-12-02,2024-12-29,90,89.86,5,0.0045,,14,0.4667,1123,0,1
C01655,S01655,2020-11-23,2023-08-16,90,90.15,3,0.003,REF441,19,0.6333,996,1,1
C01656,S01656,2021-11-30,2024-09-25,68,67.92,2,0.0019,REF683,27,0.9,1030,1,1
C01657,S01657,2021-07-21,,120,120.22,0,0.0,,15,0.5,895,0,0
C01658,S01658,2020-01-04,2021-02-16,86,85.84,0,0.0,,25,0.8333,409,0,1
C01659,S01659,2022-09-24,2024-08-21,79,78.71,1,0.0014,,37,1.2333,697,0,1
C01660,S01660,2021-03-30,,127,127.05,1,0.0009,,14,0.4667,1112,0,0
C01661,S01661,2023-01-26,2026-02-13,100,100.15,3,0.0027,,36,1.2,1114,0,1
C01662,S01662,2022-10-01,2023-09-01,66,65.93,2,0.006,,37,1.2333,335,0,1
C01663,S01663,2020-10-19,,90,89.54,1,0.0007,REF650,46,1.5333,1458,1,0
C01664,S01664,2023-08-23,,25,25.17,0,0.0,,22,0.7333,1300,0,0
C01665,S01665,2020-02-03,2022-10-03,89,88.64,3,0.0031,REF565,34,1.1333,973,1,1
C01666,S01666,2022-05-11,,81,80.84,2,0.0024,,40,1.3333,846,0,0
C01667,S01667,2023-04-18,2026-02-11,60,60.2,2,0.0019,REF498,10,0.3333,1030,1,1
C01668,S01668,2022-03-21,,46,45.56,1,0.0009,,23,0.7667,1071,0,0
C01669,S01669,2022-04-16,,55,54.74,1,0.0012,,35,1.1667,804,0,0
C01670,S01670,2021-12-06,2026-03-16,87,87.45,2,0.0013,REF184,25,0.8333,1561,1,1
C01671,S01671,2020-03-31,2021-03-01,99,98.63,2,0.006,,25,0.8333,335,0,1
C01672,S01672,2022-10-14,,94,93.73,1,0.0014,,18,0.6,709,0,0
C01673,S01673,2023-11-30,2025-12-20,55,54.87,2,0.0027,REF158,16,0.5333,751,1,1
C01674,S01674,2023-04-12,2023-12-01,89,89.48,2,0.0086,REF149,24,0.8,233,1,1
C01675,S01675,2020-03-29,2020-10-29,79,79.07,0,0.0,,24,0.8,214,0,1
C01676,S01676,2020-11-27,2025-04-26,133,132.69,0,0.0,,37,1.2333,1611,0,1
C01677,S01677,2023-06-03,2027-04-10,80,79.88,3,0.0021,,10,0.3333,1407,0,1
C01678,S01678,2022-12-06,2024-10-31,125,124.55,4,0.0058,,34,1.1333,695,0,1
C01679,S01679,2021-07-03,2022-12-08,97,97.28,1,0.0019,,11,0.3667,523,0,1
C01680,S01680,2020-12-31,2023-02-06,133,132.94,0,0.0,,34,1.1333,767,0,1
C01681,S01681,2021-11-24,,70,69.89,1,0.0008,,26,0.8667,1286,0,0
C01682,S01682,2020-02-17,2021-09-14,108,108.39,3,0.0052,REF553,28,0.9333,575,1,1
C01683,S01683,2020-05-14,,44,44.48,1,0.0057,,30,1.0,175,0,0
C01684,S01684,2020-04-22,2022-06-22,92,91.57,1,0.0013,,21,0.7,791,0,1
C01685,S01685,2023-05-22,2026-05-27,82,82.39,0,0.0,REF895,17,0.5667,1101,1,1
C01686,S01686,2020-03-10,2022-11-01,95,94.61,1,0.001,,18,0.6,966,0,1
C01687,S01687,2022-04-08,2023-04-02,44,43.71,0,0.0,,19,0.6333,359,0,1
C01688,S01688,2021-02-24,2025-05-01,80,79.99,2,0.0013,REF180,30,1.0,1527,1,1
C01689,S01689,2023-02-08,2026-04-11,113,112.53,2,0.0017,REF158,33,1.1,1158,1,1
C01690,S01690,2020-07-09,,104,103.76,3,0.0023,,18,0.6,1313,0,0
C01691,S01691,2023-09-27,2028-06-18,71,70.76,2,0.0012,,21,0.7,1726,0,1
C01692,S01692,2020-05-07,2022-12-16,74,73.63,2,0.0021,,37,1.2333,953,0,1
C01693,S01693,2023-06-23,2026-05-25,89,89.45,3,0.0028,,27,0.9,1067,0,1
C01694,S01694,2020-08-09,,129,129.3,0,0.0,,26,0.8667,1389,0,0
C01695,S01695,2020-02-14,2023-12-21,71,70.58,1,0.0007,,37,1.2333,1406,0,1
C01696,S01696,2020-02-27,2024-05-11,133,133.06,1,0.0007,,27,0.9,1535,0,1
C01697,S01697,2023-03-17,2026-09-22,86,85.9,3,0.0023,,16,0.5333,1285,0,1
C01698,S01698,2021-05-30,2021-11-07,55,54.66,1,0.0062,REF715,18,0.6,161,1,1
C01699,S01699,2021-09-17,2023-07-18,84,83.53,4,0.006,,30,1.0,669,0,1
C01700,S01700,2023-05-19,2026-05-13,103,102.82,5,0.0046,,28,0.9333,1090,0,1
C01701,S01701,2021-01-27,2023-05-11,97,97.07,0,0.0,REF549,28,0.9333,834,1,1
C01702,S01702,2022-04-10,2022-08-23,119,118.72,2,0.0148,,14,0.4667,135,0,1
C01703,S01703,2021-03-23,,49,49.33,3,0.0057,,37,1.2333,525,0,0
C01704,S01704,2020-04-07,2021-11-24,106,105.9,4,0.0067,REF378,20,0.6667,596,1,1
C01705,S01705,2024-01-30,2024-05-31,95,95.11,0,0.0,REF116,28,0.9333,122,1,1
C01706,S01706,2021-07-16,2025-05-02,102,101.71,1,0.0007,REF821,37,1.2333,1386,1,1
C01707,S01707,2023-06-24,,75,75.38,3,0.0042,,27,0.9,717,0,0
C01708,S01708,2021-10-06,,54,53.7,1,0.0007,,24,0.8,1436,0,0
C01709,S01709,2023-07-24,2027-11-14,93,93.29,3,0.0019,,23,0.7667,1574,0,1
C01710,S01710,2020-09-15,2025-01-29,91,90.84,7,0.0044,,37,1.2333,1597,0,1
C01711,S01711,2022-03-21,,72,72.04,4,0.0024,REF692,43,1.4333,1640,1,0
C01712,S01712,2021-07-13,2024-01-25,119,118.8,1,0.0011,,33,1.1,926,0,1
C01713,S01713,2024-01-28,,67,66.78,0,0.0,,36,1.2,482,0,0
C01714,S01714,2021-05-20,,39,39.01,2,0.0097,,25,0.8333,206,0,0
C01715,S01715,2023-03-03,2026-04-21,111,111.27,2,0.0017,,47,1.5667,1145,0,1
C01716,S01716,2022-01-10,2022-10-17,57,57.4,4,0.0143,,34,1.1333,280,0,1
C01717,S01717,2021-08-24,2022-12-16,98,97.93,2,0.0042,,8,0.2667,479,0,1
C01718,S01718,2022-11-11,,76,76.21,3,0.0062,REF627,40,1.3333,485,1,0
C01719,S01719,2022-08-25,2024-02-11,71,71.36,2,0.0037,,43,1.4333,535,0,1
C01720,S01720,2021-12-19,2023-11-26,63,62.67,1,0.0014,REF310,37,1.2333,707,1,1
C01721,S01721,2020-03-23,2021-12-19,81,81.39,1,0.0016,REF940,42,1.4,636,1,1
C01722,S01722,2020-04-20,2022-12-22,61,60.89,1,0.001,,30,1.0,976,0,1
C01723,S01723,2022-06-16,2027-03-07,77,76.94,2,0.0012,,45,1.5,1725,0,1
C01724,S01724,2020-03-23,,112,112.07,1,0.0008,REF156,25,0.8333,1183,1,0
C01725,S01725,2022-06-27,,69,69.06,3,0.0024,REF763,45,1.5,1236,1,0
C01726,S01726,2023-08-24,,82,82.45,0,0.0,,30,1.0,342,0,0
C01727,S01727,2023-03-29,,100,100.37,1,0.0039,,45,1.5,258,0,0
C01728,S01728,2022-11-08,2023-12-01,52,52.26,3,0.0077,,16,0.5333,388,0,1
C01729,S01729,2021-02-14,,82,82.07,1,0.0007,,47,1.5667,1536,0,0
C01730,S01730,2022-09-12,2023-09-08,58,58.28,2,0.0055,,10,0.3333,361,0,1
C01731,S01731,2020-10-02,,95,95.05,1,0.0006,,47,1.5667,1771,0,0
C01732,S01732,2023-10-01,2027-07-05,110,109.69,1,0.0007,,43,1.4333,1373,0,1
C01733,S01733,2020-05-15,,55,54.89,4,0.0027,,34,1.1333,1502,0,0
C01734,S01734,2022-03-23,,101,101.23,0,0.0,,22,0.7333,585,0,0
C01735,S01735,2021-12-30,2022-11-26,132,131.92,2,0.006,,9,0.3,331,0,1
C01736,S01736,2020-04-20,,69,68.59,2,0.0057,REF754,47,1.5667,350,1,0
C01737,S01737,2020-10-06,2025-01-05,82,82.38,1,0.0006,,33,1.1,1552,0,1
C01738,S01738,2022-12-07,2025-02-24,89,88.81,3,0.0037,REF751,31,1.0333,810,1,1
C01739,S01739,2022-06-12,,117,116.55,0,0.0,REF641,37,1.2333,771,1,0
C01740,S01740,2020-08-31,2022-01-03,97,96.94,3,0.0061,,18,0.6,490,0,1
C01741,S01741,2020-07-29,,116,115.81,1,0.0015,,27,0.9,679,0,0
C01742,S01742,2022-09-26,,99,99.47,1,0.0014,,34,1.1333,702,0,0
C01743,S01743,2022-09-18,,62,62.04,4,0.0029,,39,1.3,1363,0,0
C01744,S01744,2021-08-24,,63,63.16,2,0.0013,REF373,40,1.3333,1493,1,0
C01745,S01745,2020-01-31,,78,77.99,1,0.0011,,11,0.3667,872,0,0
C01746,S01746,2020-02-12,,44,44.34,2,0.0031,,26,0.8667,640,0,0
C01747,S01747,2020-08-14,2022-12-07,78,78.4,1,0.0012,REF509,26,0.8667,845,1,1
C01748,S01748,2020-03-24,,65,65.26,0,0.0,REF497,57,1.9,364,1,0
C01749,S01749,2022-04-14,,72,71.84,0,0.0,,24,0.8,179,0,0
C01750,S01750,2021-08-11,2022-11-18,131,130.57,3,0.0065,,14,0.4667,464,0,1
C01751,S01751,2020-11-22,2021-03-04,51,51.38,3,0.0294,REF878,37,1.2333,102,1,1
